Record	Plot	Row	Column	Cp	Csp	Entry	Year	Location	Genotype	Trait	Value
556	750	9	1	0	0	556	2019	Preston	NxB-RIL-369-26	W3	3.04	
251	751	9	1	0	0	251	2019	Preston	BxN-RIL-357-24	STD	4.2	
251	751	9	1	0	0	251	2019	Preston	BxN-RIL-357-24	V1	5.09	
251	751	9	1	0	0	251	2019	Preston	BxN-RIL-357-24	V2	1.8	
251	751	9	1	0	0	251	2019	Preston	BxN-RIL-357-24	V3	2.15	
251	751	9	1	0	0	251	2019	Preston	BxN-RIL-357-24	W1	4.16	
251	751	9	1	0	0	251	2019	Preston	BxN-RIL-357-24	W2	3.27	
251	751	9	1	0	0	251	2019	Preston	BxN-RIL-357-24	W3	2.04	
607	752	9	1	0	0	607	2019	Preston	NxB-RIL-372-10	STD	3.2	
607	752	9	1	0	0	607	2019	Preston	NxB-RIL-372-10	V1	3.09	
607	752	9	1	0	0	607	2019	Preston	NxB-RIL-372-10	V2	1.8	
607	752	9	1	0	0	607	2019	Preston	NxB-RIL-372-10	V3	3.15	
607	752	9	1	0	0	607	2019	Preston	NxB-RIL-372-10	W1	1.16	
607	752	9	1	0	0	607	2019	Preston	NxB-RIL-372-10	W2	4.27	
607	752	9	1	0	0	607	2019	Preston	NxB-RIL-372-10	W3	6.04	
715	753	9	1	1	0	715	2019	Preston	NorLin	STD	2.2	
715	753	9	1	1	0	715	2019	Preston	NorLin	V1	2.09	
715	753	9	1	1	0	715	2019	Preston	NorLin	V2	2.8	
715	753	9	1	1	0	715	2019	Preston	NorLin	V3	2.15	
715	753	9	1	1	0	715	2019	Preston	NorLin	W1	1.16	
715	753	9	1	1	0	715	2019	Preston	NorLin	W2	3.27	
715	753	9	1	1	0	715	2019	Preston	NorLin	W3	2.04	
10	754	9	1	0	0	10	2019	Preston	BxN-RIL-346-13	STD	3.2	
10	754	9	1	0	0	10	2019	Preston	BxN-RIL-346-13	V1	2.09	
10	754	9	1	0	0	10	2019	Preston	BxN-RIL-346-13	V2	2.8	
10	754	9	1	0	0	10	2019	Preston	BxN-RIL-346-13	V3	3.15	
10	754	9	1	0	0	10	2019	Preston	BxN-RIL-346-13	W1	1.16	
10	754	9	1	0	0	10	2019	Preston	BxN-RIL-346-13	W2	4.27	
10	754	9	1	0	0	10	2019	Preston	BxN-RIL-346-13	W3	5.04	
197	755	9	1	0	0	197	2019	Preston	BxN-RIL-355-7	STD	2.2	
197	755	9	1	0	0	197	2019	Preston	BxN-RIL-355-7	V1	2.09	
197	755	9	1	0	0	197	2019	Preston	BxN-RIL-355-7	V2	1.8	
197	755	9	1	0	0	197	2019	Preston	BxN-RIL-355-7	V3	2.15	
197	755	9	1	0	0	197	2019	Preston	BxN-RIL-355-7	W1	2.16	
197	755	9	1	0	0	197	2019	Preston	BxN-RIL-355-7	W2	3.27	
197	755	9	1	0	0	197	2019	Preston	BxN-RIL-355-7	W3	2.04	
703	756	9	1	0	0	703	2019	Preston	NxB-RIL-375-22	STD	2.2	
703	756	9	1	0	0	703	2019	Preston	NxB-RIL-375-22	V1	3.09	
703	756	9	1	0	0	703	2019	Preston	NxB-RIL-375-22	V2	0.8	
703	756	9	1	0	0	703	2019	Preston	NxB-RIL-375-22	V3	2.15	
703	756	9	1	0	0	703	2019	Preston	NxB-RIL-375-22	W1	2.16	
703	756	9	1	0	0	703	2019	Preston	NxB-RIL-375-22	W2	2.27	
703	756	9	1	0	0	703	2019	Preston	NxB-RIL-375-22	W3	3.04	
125	757	9	1	0	0	125	2019	Preston	BxN-RIL-352-1	STD	1.2	
125	757	9	1	0	0	125	2019	Preston	BxN-RIL-352-1	V1	2.09	
125	757	9	1	0	0	125	2019	Preston	BxN-RIL-352-1	V2	2.8	
125	757	9	1	0	0	125	2019	Preston	BxN-RIL-352-1	V3	4.15	
125	757	9	1	0	0	125	2019	Preston	BxN-RIL-352-1	W1	1.16	
125	757	9	1	0	0	125	2019	Preston	BxN-RIL-352-1	W2	4.27	
125	757	9	1	0	0	125	2019	Preston	BxN-RIL-352-1	W3	5.04	
541	758	9	2	0	0	541	2019	Preston	NxB-RIL-369-8	STD	2.93	
541	758	9	2	0	0	541	2019	Preston	NxB-RIL-369-8	V1	1.97	
541	758	9	2	0	0	541	2019	Preston	NxB-RIL-369-8	V2	1.8	
541	758	9	2	0	0	541	2019	Preston	NxB-RIL-369-8	V3	2.63	
541	758	9	2	0	0	541	2019	Preston	NxB-RIL-369-8	W1	2.88	
541	758	9	2	0	0	541	2019	Preston	NxB-RIL-369-8	W2	2.89	
541	758	9	2	0	0	541	2019	Preston	NxB-RIL-369-8	W3	2.76	
212	759	9	2	0	0	212	2019	Preston	BxN-RIL-356-1	STD	1.93	
212	759	9	2	0	0	212	2019	Preston	BxN-RIL-356-1	V1	2.97	
212	759	9	2	0	0	212	2019	Preston	BxN-RIL-356-1	V2	2.8	
212	759	9	2	0	0	212	2019	Preston	BxN-RIL-356-1	V3	1.63	
212	759	9	2	0	0	212	2019	Preston	BxN-RIL-356-1	W1	0.88	
212	759	9	2	0	0	212	2019	Preston	BxN-RIL-356-1	W2	3.89	
212	759	9	2	0	0	212	2019	Preston	BxN-RIL-356-1	W3	1.76	
167	760	9	2	0	0	167	2019	Preston	BxN-RIL-353-23	STD	1.93	
167	760	9	2	0	0	167	2019	Preston	BxN-RIL-353-23	V1	2.97	
167	760	9	2	0	0	167	2019	Preston	BxN-RIL-353-23	V2	2.8	
167	760	9	2	0	0	167	2019	Preston	BxN-RIL-353-23	V3	2.63	
167	760	9	2	0	0	167	2019	Preston	BxN-RIL-353-23	W1	0.88	
167	760	9	2	0	0	167	2019	Preston	BxN-RIL-353-23	W2	3.89	
167	760	9	2	0	0	167	2019	Preston	BxN-RIL-353-23	W3	2.76	
266	761	9	2	0	0	266	2019	Preston	BxN-RIL-358-13	STD	1.93	
266	761	9	2	0	0	266	2019	Preston	BxN-RIL-358-13	V1	1.97	
266	761	9	2	0	0	266	2019	Preston	BxN-RIL-358-13	V2	2.8	
266	761	9	2	0	0	266	2019	Preston	BxN-RIL-358-13	V3	3.63	
266	761	9	2	0	0	266	2019	Preston	BxN-RIL-358-13	W1	0.88	
266	761	9	2	0	0	266	2019	Preston	BxN-RIL-358-13	W2	4.89	
266	761	9	2	0	0	266	2019	Preston	BxN-RIL-358-13	W3	5.76	
715	762	9	2	1	0	715	2019	Preston	NorLin	STD	2.93	
715	762	9	2	1	0	715	2019	Preston	NorLin	V1	2.97	
715	762	9	2	1	0	715	2019	Preston	NorLin	V2	2.8	
715	762	9	2	1	0	715	2019	Preston	NorLin	V3	2.63	
715	762	9	2	1	0	715	2019	Preston	NorLin	W1	1.88	
715	762	9	2	1	0	715	2019	Preston	NorLin	W2	3.89	
715	762	9	2	1	0	715	2019	Preston	NorLin	W3	2.76	
261	763	9	2	0	0	261	2019	Preston	BxN-RIL-358-6	STD	3.93	
261	763	9	2	0	0	261	2019	Preston	BxN-RIL-358-6	V1	3.97	
261	763	9	2	0	0	261	2019	Preston	BxN-RIL-358-6	V2	2.8	
261	763	9	2	0	0	261	2019	Preston	BxN-RIL-358-6	V3	1.63	
261	763	9	2	0	0	261	2019	Preston	BxN-RIL-358-6	W1	0.88	
261	763	9	2	0	0	261	2019	Preston	BxN-RIL-358-6	W2	3.89	
261	763	9	2	0	0	261	2019	Preston	BxN-RIL-358-6	W3	3.76	
84	764	9	2	0	0	84	2019	Preston	BxN-RIL-349-21	STD	3.93	
84	764	9	2	0	0	84	2019	Preston	BxN-RIL-349-21	V1	3.97	
84	764	9	2	0	0	84	2019	Preston	BxN-RIL-349-21	V2	1.8	
84	764	9	2	0	0	84	2019	Preston	BxN-RIL-349-21	V3	2.63	
84	764	9	2	0	0	84	2019	Preston	BxN-RIL-349-21	W1	1.88	
84	764	9	2	0	0	84	2019	Preston	BxN-RIL-349-21	W2	2.89	
84	764	9	2	0	0	84	2019	Preston	BxN-RIL-349-21	W3	2.76	
100	765	9	2	0	0	100	2019	Preston	BxN-RIL-350-15	STD	2.93	
100	765	9	2	0	0	100	2019	Preston	BxN-RIL-350-15	V1	3.97	
100	765	9	2	0	0	100	2019	Preston	BxN-RIL-350-15	V2	1.8	
100	765	9	2	0	0	100	2019	Preston	BxN-RIL-350-15	V3	1.63	
100	765	9	2	0	0	100	2019	Preston	BxN-RIL-350-15	W1	1.88	
100	765	9	2	0	0	100	2019	Preston	BxN-RIL-350-15	W2	2.89	
100	765	9	2	0	0	100	2019	Preston	BxN-RIL-350-15	W3	1.76	
557	766	9	2	0	0	557	2019	Preston	NxB-RIL-369-27	STD	1.93	
557	766	9	2	0	0	557	2019	Preston	NxB-RIL-369-27	V1	2.97	
557	766	9	2	0	0	557	2019	Preston	NxB-RIL-369-27	V2	1.8	
557	766	9	2	0	0	557	2019	Preston	NxB-RIL-369-27	V3	1.63	
557	766	9	2	0	0	557	2019	Preston	NxB-RIL-369-27	W1	1.88	
557	766	9	2	0	0	557	2019	Preston	NxB-RIL-369-27	W2	3.89	
557	766	9	2	0	0	557	2019	Preston	NxB-RIL-369-27	W3	2.76	
674	767	9	3	0	0	674	2019	Preston	NxB-RIL-374-23	STD	1.93	
674	767	9	3	0	0	674	2019	Preston	NxB-RIL-374-23	V1	2.09	
674	767	9	3	0	0	674	2019	Preston	NxB-RIL-374-23	V2	2.19	
674	767	9	3	0	0	674	2019	Preston	NxB-RIL-374-23	V3	2.15	
674	767	9	3	0	0	674	2019	Preston	NxB-RIL-374-23	W1	1.16	
674	767	9	3	0	0	674	2019	Preston	NxB-RIL-374-23	W2	3.27	
674	767	9	3	0	0	674	2019	Preston	NxB-RIL-374-23	W3	1.76	
252	768	9	3	0	0	252	2019	Preston	BxN-RIL-357-25	STD	1.93	
252	768	9	3	0	0	252	2019	Preston	BxN-RIL-357-25	V1	2.09	
252	768	9	3	0	0	252	2019	Preston	BxN-RIL-357-25	V2	3.19	
252	768	9	3	0	0	252	2019	Preston	BxN-RIL-357-25	V3	3.15	
252	768	9	3	0	0	252	2019	Preston	BxN-RIL-357-25	W1	1.16	
252	768	9	3	0	0	252	2019	Preston	BxN-RIL-357-25	W2	4.27	
252	768	9	3	0	0	252	2019	Preston	BxN-RIL-357-25	W3	2.76	
115	769	9	3	0	0	115	2019	Preston	BxN-RIL-351-12	STD	2.93	
115	769	9	3	0	0	115	2019	Preston	BxN-RIL-351-12	V1	3.09	
115	769	9	3	0	0	115	2019	Preston	BxN-RIL-351-12	V2	4.19	
115	769	9	3	0	0	115	2019	Preston	BxN-RIL-351-12	V3	3.15	
115	769	9	3	0	0	115	2019	Preston	BxN-RIL-351-12	W1	1.16	
115	769	9	3	0	0	115	2019	Preston	BxN-RIL-351-12	W2	5.27	
115	769	9	3	0	0	115	2019	Preston	BxN-RIL-351-12	W3	3.76	
174	770	9	3	0	0	174	2019	Preston	BxN-RIL-354-8	STD	3.93	
174	770	9	3	0	0	174	2019	Preston	BxN-RIL-354-8	V1	4.09	
174	770	9	3	0	0	174	2019	Preston	BxN-RIL-354-8	V2	3.19	
174	770	9	3	0	0	174	2019	Preston	BxN-RIL-354-8	V3	3.15	
174	770	9	3	0	0	174	2019	Preston	BxN-RIL-354-8	W1	2.16	
174	770	9	3	0	0	174	2019	Preston	BxN-RIL-354-8	W2	4.27	
174	770	9	3	0	0	174	2019	Preston	BxN-RIL-354-8	W3	4.76	
715	771	9	3	1	0	715	2019	Preston	NorLin	STD	2.93	
715	771	9	3	1	0	715	2019	Preston	NorLin	V1	2.09	
715	771	9	3	1	0	715	2019	Preston	NorLin	V2	2.19	
715	771	9	3	1	0	715	2019	Preston	NorLin	V3	2.15	
715	771	9	3	1	0	715	2019	Preston	NorLin	W1	1.16	
715	771	9	3	1	0	715	2019	Preston	NorLin	W2	3.27	
715	771	9	3	1	0	715	2019	Preston	NorLin	W3	2.76	
716	772	9	3	0	1	716	2019	Preston	Flanders	STD	2.93	
716	772	9	3	0	1	716	2019	Preston	Flanders	V1	3.09	
716	772	9	3	0	1	716	2019	Preston	Flanders	V2	2.19	
716	772	9	3	0	1	716	2019	Preston	Flanders	V3	3.15	
716	772	9	3	0	1	716	2019	Preston	Flanders	W1	1.16	
716	772	9	3	0	1	716	2019	Preston	Flanders	W2	3.27	
716	772	9	3	0	1	716	2019	Preston	Flanders	W3	2.76	
482	773	9	3	0	0	482	2019	Preston	NxB-RIL-366-21	STD	2.93	
482	773	9	3	0	0	482	2019	Preston	NxB-RIL-366-21	V1	3.09	
482	773	9	3	0	0	482	2019	Preston	NxB-RIL-366-21	V2	4.19	
482	773	9	3	0	0	482	2019	Preston	NxB-RIL-366-21	V3	4.15	
482	773	9	3	0	0	482	2019	Preston	NxB-RIL-366-21	W1	2.16	
482	773	9	3	0	0	482	2019	Preston	NxB-RIL-366-21	W2	6.27	
482	773	9	3	0	0	482	2019	Preston	NxB-RIL-366-21	W3	5.76	
717	774	9	3	0	2	717	2019	Preston	Novelty	STD	2.93	
717	774	9	3	0	2	717	2019	Preston	Novelty	V1	4.09	
717	774	9	3	0	2	717	2019	Preston	Novelty	V2	4.19	
717	774	9	3	0	2	717	2019	Preston	Novelty	V3	3.15	
717	774	9	3	0	2	717	2019	Preston	Novelty	W1	3.16	
717	774	9	3	0	2	717	2019	Preston	Novelty	W2	5.27	
717	774	9	3	0	2	717	2019	Preston	Novelty	W3	4.76	
48	775	9	3	0	0	48	2019	Preston	BxN-RIL-348-4	STD	4.93	
48	775	9	3	0	0	48	2019	Preston	BxN-RIL-348-4	V1	5.09	
48	775	9	3	0	0	48	2019	Preston	BxN-RIL-348-4	V2	2.19	
48	775	9	3	0	0	48	2019	Preston	BxN-RIL-348-4	V3	2.15	
48	775	9	3	0	0	48	2019	Preston	BxN-RIL-348-4	W1	4.16	
48	775	9	3	0	0	48	2019	Preston	BxN-RIL-348-4	W2	3.27	
48	775	9	3	0	0	48	2019	Preston	BxN-RIL-348-4	W3	2.76	
409	776	9	4	0	0	409	2019	Preston	NxB-RIL-363-16	STD	2.93	
409	776	9	4	0	0	409	2019	Preston	NxB-RIL-363-16	V1	2.97	
409	776	9	4	0	0	409	2019	Preston	NxB-RIL-363-16	V2	2.19	
409	776	9	4	0	0	409	2019	Preston	NxB-RIL-363-16	V3	3.15	
409	776	9	4	0	0	409	2019	Preston	NxB-RIL-363-16	W1	1.88	
409	776	9	4	0	0	409	2019	Preston	NxB-RIL-363-16	W2	4.27	
409	776	9	4	0	0	409	2019	Preston	NxB-RIL-363-16	W3	3.76	
325	777	9	4	0	0	325	2019	Preston	BxN-RIL-360-17	STD	2.93	
325	777	9	4	0	0	325	2019	Preston	BxN-RIL-360-17	V1	2.97	
325	777	9	4	0	0	325	2019	Preston	BxN-RIL-360-17	V2	2.19	
325	777	9	4	0	0	325	2019	Preston	BxN-RIL-360-17	V3	3.15	
325	777	9	4	0	0	325	2019	Preston	BxN-RIL-360-17	W1	1.88	
325	777	9	4	0	0	325	2019	Preston	BxN-RIL-360-17	W2	3.27	
325	777	9	4	0	0	325	2019	Preston	BxN-RIL-360-17	W3	2.76	
15	778	9	4	0	0	15	2019	Preston	BxN-RIL-346-19	STD	1.93	
15	778	9	4	0	0	15	2019	Preston	BxN-RIL-346-19	V1	2.97	
15	778	9	4	0	0	15	2019	Preston	BxN-RIL-346-19	V2	2.19	
15	778	9	4	0	0	15	2019	Preston	BxN-RIL-346-19	V3	2.15	
15	778	9	4	0	0	15	2019	Preston	BxN-RIL-346-19	W1	0.88	
15	778	9	4	0	0	15	2019	Preston	BxN-RIL-346-19	W2	4.27	
15	778	9	4	0	0	15	2019	Preston	BxN-RIL-346-19	W3	2.76	
296	779	9	4	0	0	296	2019	Preston	BxN-RIL-359-16	STD	1.93	
296	779	9	4	0	0	296	2019	Preston	BxN-RIL-359-16	V1	2.97	
296	779	9	4	0	0	296	2019	Preston	BxN-RIL-359-16	V2	1.19	
296	779	9	4	0	0	296	2019	Preston	BxN-RIL-359-16	V3	2.15	
296	779	9	4	0	0	296	2019	Preston	BxN-RIL-359-16	W1	0.88	
296	779	9	4	0	0	296	2019	Preston	BxN-RIL-359-16	W2	2.27	
296	779	9	4	0	0	296	2019	Preston	BxN-RIL-359-16	W3	1.76	
715	780	9	4	1	0	715	2019	Preston	NorLin	STD	2.93	
715	780	9	4	1	0	715	2019	Preston	NorLin	V1	2.97	
715	780	9	4	1	0	715	2019	Preston	NorLin	V2	2.19	
715	780	9	4	1	0	715	2019	Preston	NorLin	V3	2.15	
715	780	9	4	1	0	715	2019	Preston	NorLin	W1	1.88	
715	780	9	4	1	0	715	2019	Preston	NorLin	W2	3.27	
715	780	9	4	1	0	715	2019	Preston	NorLin	W3	2.76	
293	781	9	4	0	0	293	2019	Preston	BxN-RIL-359-13	STD	2.93	
293	781	9	4	0	0	293	2019	Preston	BxN-RIL-359-13	V1	2.97	
293	781	9	4	0	0	293	2019	Preston	BxN-RIL-359-13	V2	3.19	
293	781	9	4	0	0	293	2019	Preston	BxN-RIL-359-13	V3	5.15	
293	781	9	4	0	0	293	2019	Preston	BxN-RIL-359-13	W1	1.88	
293	781	9	4	0	0	293	2019	Preston	BxN-RIL-359-13	W2	5.27	
293	781	9	4	0	0	293	2019	Preston	BxN-RIL-359-13	W3	6.76	
169	782	9	4	0	0	169	2019	Preston	BxN-RIL-353-26	STD	3.93	
169	782	9	4	0	0	169	2019	Preston	BxN-RIL-353-26	V1	3.97	
169	782	9	4	0	0	169	2019	Preston	BxN-RIL-353-26	V2	2.19	
169	782	9	4	0	0	169	2019	Preston	BxN-RIL-353-26	V3	3.15	
169	782	9	4	0	0	169	2019	Preston	BxN-RIL-353-26	W1	2.88	
169	782	9	4	0	0	169	2019	Preston	BxN-RIL-353-26	W2	3.27	
169	782	9	4	0	0	169	2019	Preston	BxN-RIL-353-26	W3	4.76	
394	783	9	4	0	0	394	2019	Preston	NxB-RIL-362-30	STD	2.93	
394	783	9	4	0	0	394	2019	Preston	NxB-RIL-362-30	V1	3.97	
394	783	9	4	0	0	394	2019	Preston	NxB-RIL-362-30	V2	3.19	
394	783	9	4	0	0	394	2019	Preston	NxB-RIL-362-30	V3	4.15	
394	783	9	4	0	0	394	2019	Preston	NxB-RIL-362-30	W1	1.88	
394	783	9	4	0	0	394	2019	Preston	NxB-RIL-362-30	W2	4.27	
394	783	9	4	0	0	394	2019	Preston	NxB-RIL-362-30	W3	5.76	
624	784	9	4	0	0	624	2019	Preston	NxB-RIL-372-30	STD	1.93	
624	784	9	4	0	0	624	2019	Preston	NxB-RIL-372-30	V1	3.97	
624	784	9	4	0	0	624	2019	Preston	NxB-RIL-372-30	V2	3.19	
624	784	9	4	0	0	624	2019	Preston	NxB-RIL-372-30	V3	2.15	
624	784	9	4	0	0	624	2019	Preston	NxB-RIL-372-30	W1	2.88	
624	784	9	4	0	0	624	2019	Preston	NxB-RIL-372-30	W2	4.27	
624	784	9	4	0	0	624	2019	Preston	NxB-RIL-372-30	W3	2.76	
385	785	9	5	0	0	385	2019	Preston	NxB-RIL-362-16	STD	2.93	
385	785	9	5	0	0	385	2019	Preston	NxB-RIL-362-16	V1	2.97	
385	785	9	5	0	0	385	2019	Preston	NxB-RIL-362-16	V2	3.19	
385	785	9	5	0	0	385	2019	Preston	NxB-RIL-362-16	V3	3.15	
385	785	9	5	0	0	385	2019	Preston	NxB-RIL-362-16	W1	2.16	
385	785	9	5	0	0	385	2019	Preston	NxB-RIL-362-16	W2	4.27	
385	785	9	5	0	0	385	2019	Preston	NxB-RIL-362-16	W3	3.04	
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	STD	2.93	
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	V1	2.97	
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	V2	2.19	
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	V3	3.15	
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	W1	1.16	
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	W2	4.27	
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	W3	5.04	
464	787	9	5	0	0	464	2019	Preston	NxB-RIL-365-27	STD	2.93	
464	787	9	5	0	0	464	2019	Preston	NxB-RIL-365-27	V1	1.97	
464	787	9	5	0	0	464	2019	Preston	NxB-RIL-365-27	V2	2.19	
464	787	9	5	0	0	464	2019	Preston	NxB-RIL-365-27	V3	3.15	
464	787	9	5	0	0	464	2019	Preston	NxB-RIL-365-27	W1	2.16	
464	787	9	5	0	0	464	2019	Preston	NxB-RIL-365-27	W2	4.27	
464	787	9	5	0	0	464	2019	Preston	NxB-RIL-365-27	W3	5.04	
634	788	9	5	0	0	634	2019	Preston	NxB-RIL-373-9	STD	2.93	
634	788	9	5	0	0	634	2019	Preston	NxB-RIL-373-9	V1	2.97	
634	788	9	5	0	0	634	2019	Preston	NxB-RIL-373-9	V2	3.19	
634	788	9	5	0	0	634	2019	Preston	NxB-RIL-373-9	V3	2.15	
634	788	9	5	0	0	634	2019	Preston	NxB-RIL-373-9	W1	2.16	
634	788	9	5	0	0	634	2019	Preston	NxB-RIL-373-9	W2	5.27	
634	788	9	5	0	0	634	2019	Preston	NxB-RIL-373-9	W3	3.04	
715	789	9	5	1	0	715	2019	Preston	NorLin	STD	2.93	
715	789	9	5	1	0	715	2019	Preston	NorLin	V1	2.97	
715	789	9	5	1	0	715	2019	Preston	NorLin	V2	2.19	
715	789	9	5	1	0	715	2019	Preston	NorLin	V3	2.15	
715	789	9	5	1	0	715	2019	Preston	NorLin	W1	1.16	
715	789	9	5	1	0	715	2019	Preston	NorLin	W2	3.27	
715	789	9	5	1	0	715	2019	Preston	NorLin	W3	2.04	
66	790	9	5	0	0	66	2019	Preston	BxN-RIL-348-24	STD	2.93	
66	790	9	5	0	0	66	2019	Preston	BxN-RIL-348-24	V1	1.97	
66	790	9	5	0	0	66	2019	Preston	BxN-RIL-348-24	V2	1.19	
66	790	9	5	0	0	66	2019	Preston	BxN-RIL-348-24	V3	2.15	
66	790	9	5	0	0	66	2019	Preston	BxN-RIL-348-24	W1	1.16	
66	790	9	5	0	0	66	2019	Preston	BxN-RIL-348-24	W2	2.27	
66	790	9	5	0	0	66	2019	Preston	BxN-RIL-348-24	W3	3.04	
471	791	9	5	0	0	471	2019	Preston	NxB-RIL-366-7	STD	2.93	
471	791	9	5	0	0	471	2019	Preston	NxB-RIL-366-7	V1	1.97	
471	791	9	5	0	0	471	2019	Preston	NxB-RIL-366-7	V2	1.19	
471	791	9	5	0	0	471	2019	Preston	NxB-RIL-366-7	V3	2.15	
471	791	9	5	0	0	471	2019	Preston	NxB-RIL-366-7	W1	2.16	
471	791	9	5	0	0	471	2019	Preston	NxB-RIL-366-7	W2	3.27	
471	791	9	5	0	0	471	2019	Preston	NxB-RIL-366-7	W3	3.04	
536	792	9	5	0	0	536	2019	Preston	NxB-RIL-369-3	STD	0.93	
536	792	9	5	0	0	536	2019	Preston	NxB-RIL-369-3	V1	1.97	
536	792	9	5	0	0	536	2019	Preston	NxB-RIL-369-3	V2	2.19	
536	792	9	5	0	0	536	2019	Preston	NxB-RIL-369-3	V3	3.15	
536	792	9	5	0	0	536	2019	Preston	NxB-RIL-369-3	W1	1.16	
536	792	9	5	0	0	536	2019	Preston	NxB-RIL-369-3	W2	3.27	
536	792	9	5	0	0	536	2019	Preston	NxB-RIL-369-3	W3	4.04	
420	793	9	5	0	0	420	2019	Preston	NxB-RIL-364-4	STD	1.93	
420	793	9	5	0	0	420	2019	Preston	NxB-RIL-364-4	V1	1.97	
420	793	9	5	0	0	420	2019	Preston	NxB-RIL-364-4	V2	2.19	
420	793	9	5	0	0	420	2019	Preston	NxB-RIL-364-4	V3	3.15	
420	793	9	5	0	0	420	2019	Preston	NxB-RIL-364-4	W1	1.16	
420	793	9	5	0	0	420	2019	Preston	NxB-RIL-364-4	W2	3.27	
420	793	9	5	0	0	420	2019	Preston	NxB-RIL-364-4	W3	3.04	
492	794	9	6	0	0	492	2019	Preston	NxB-RIL-367-6	STD	2.2	
492	794	9	6	0	0	492	2019	Preston	NxB-RIL-367-6	V1	1.97	
492	794	9	6	0	0	492	2019	Preston	NxB-RIL-367-6	V2	2.19	
492	794	9	6	0	0	492	2019	Preston	NxB-RIL-367-6	V3	3.15	
492	794	9	6	0	0	492	2019	Preston	NxB-RIL-367-6	W1	1.16	
492	794	9	6	0	0	492	2019	Preston	NxB-RIL-367-6	W2	4.27	
492	794	9	6	0	0	492	2019	Preston	NxB-RIL-367-6	W3	3.76	
504	795	9	6	0	0	504	2019	Preston	NxB-RIL-367-19	STD	2.2	
504	795	9	6	0	0	504	2019	Preston	NxB-RIL-367-19	V1	0.97	
504	795	9	6	0	0	504	2019	Preston	NxB-RIL-367-19	V2	3.19	
504	795	9	6	0	0	504	2019	Preston	NxB-RIL-367-19	V3	4.15	
504	795	9	6	0	0	504	2019	Preston	NxB-RIL-367-19	W1	1.16	
504	795	9	6	0	0	504	2019	Preston	NxB-RIL-367-19	W2	4.27	
504	795	9	6	0	0	504	2019	Preston	NxB-RIL-367-19	W3	3.76	
257	796	9	6	0	0	257	2019	Preston	BxN-RIL-357-32	STD	2.2	
257	796	9	6	0	0	257	2019	Preston	BxN-RIL-357-32	V1	2.97	
257	796	9	6	0	0	257	2019	Preston	BxN-RIL-357-32	V2	1.19	
257	796	9	6	0	0	257	2019	Preston	BxN-RIL-357-32	V3	2.15	
257	796	9	6	0	0	257	2019	Preston	BxN-RIL-357-32	W1	1.16	
257	796	9	6	0	0	257	2019	Preston	BxN-RIL-357-32	W2	2.27	
257	796	9	6	0	0	257	2019	Preston	BxN-RIL-357-32	W3	1.76	
335	797	9	6	0	0	335	2019	Preston	BxN-RIL-360-27	STD	2.2	
335	797	9	6	0	0	335	2019	Preston	BxN-RIL-360-27	V1	0.97	
335	797	9	6	0	0	335	2019	Preston	BxN-RIL-360-27	V2	3.19	
335	797	9	6	0	0	335	2019	Preston	BxN-RIL-360-27	V3	4.15	
335	797	9	6	0	0	335	2019	Preston	BxN-RIL-360-27	W1	1.16	
335	797	9	6	0	0	335	2019	Preston	BxN-RIL-360-27	W2	4.27	
335	797	9	6	0	0	335	2019	Preston	BxN-RIL-360-27	W3	4.76	
715	798	9	6	1	0	715	2019	Preston	NorLin	STD	2.2	
715	798	9	6	1	0	715	2019	Preston	NorLin	V1	2.97	
715	798	9	6	1	0	715	2019	Preston	NorLin	V2	2.19	
715	798	9	6	1	0	715	2019	Preston	NorLin	V3	2.15	
715	798	9	6	1	0	715	2019	Preston	NorLin	W1	1.16	
715	798	9	6	1	0	715	2019	Preston	NorLin	W2	3.27	
715	798	9	6	1	0	715	2019	Preston	NorLin	W3	2.76	
488	799	9	6	0	0	488	2019	Preston	NxB-RIL-367-1	STD	2.2	
488	799	9	6	0	0	488	2019	Preston	NxB-RIL-367-1	V1	1.97	
488	799	9	6	0	0	488	2019	Preston	NxB-RIL-367-1	V2	1.19	
488	799	9	6	0	0	488	2019	Preston	NxB-RIL-367-1	V3	2.15	
488	799	9	6	0	0	488	2019	Preston	NxB-RIL-367-1	W1	1.16	
488	799	9	6	0	0	488	2019	Preston	NxB-RIL-367-1	W2	3.27	
488	799	9	6	0	0	488	2019	Preston	NxB-RIL-367-1	W3	2.76	
491	800	9	6	0	0	491	2019	Preston	NxB-RIL-367-5	STD	2.2	
491	800	9	6	0	0	491	2019	Preston	NxB-RIL-367-5	V1	1.97	
491	800	9	6	0	0	491	2019	Preston	NxB-RIL-367-5	V2	1.19	
491	800	9	6	0	0	491	2019	Preston	NxB-RIL-367-5	V3	3.15	
491	800	9	6	0	0	491	2019	Preston	NxB-RIL-367-5	W1	1.16	
